id,phc_id,record_date,patient_count,emergency_count
26103,3,2026-06-04,200,12
26104,4,2026-06-04,274,11
26105,5,2026-06-04,186,14
26106,6,2026-06-04,245,12
26107,7,2026-06-04,297,16
26108,8,2026-06-04,253,12
26109,9,2026-06-04,193,8
26110,10,2026-06-04,129,8
26111,11,2026-06-04,232,14
26112,12,2026-06-04,176,11
26113,13,2026-06-04,153,10
26114,14,2026-06-04,173,12
26115,15,2026-06-04,162,12
26116,16,2026-06-04,197,12
26117,17,2026-06-04,243,15
26118,18,2026-06-04,176,7
26119,19,2026-06-04,192,10
26120,20,2026-06-04,106,9
26121,21,2026-06-04,112,6
26122,22,2026-06-04,208,11
26123,23,2026-06-04,119,4
26124,24,2026-06-04,211,12
26125,25,2026-06-04,136,11
26126,26,2026-06-04,230,11
26127,27,2026-06-04,155,7
26128,28,2026-06-04,127,6
26129,29,2026-06-04,217,14
26130,30,2026-06-04,170,14
26131,31,2026-06-04,147,10
26132,32,2026-06-04,170,12
26133,33,2026-06-04,165,14
26134,34,2026-06-04,105,2
26135,35,2026-06-04,141,8
26136,36,2026-06-04,297,15
26137,37,2026-06-04,228,13
26138,38,2026-06-04,150,8
26139,39,2026-06-04,158,10
26140,40,2026-06-04,141,8
26141,41,2026-06-04,124,6
26142,42,2026-06-04,199,12
26143,43,2026-06-04,157,10
26144,44,2026-06-04,110,4
26145,45,2026-06-04,199,10
26146,46,2026-06-04,179,7
26147,47,2026-06-04,171,9
26148,48,2026-06-04,124,8
26149,49,2026-06-04,148,9
26150,50,2026-06-04,196,13
26151,51,2026-06-04,171,11
26152,52,2026-06-04,246,15
26153,53,2026-06-04,123,5
26154,54,2026-06-04,140,7
26155,55,2026-06-04,171,11
26156,56,2026-06-04,208,16
26157,57,2026-06-04,125,6
26158,58,2026-06-04,199,11
26159,59,2026-06-04,152,8
26160,60,2026-06-04,164,6
26161,61,2026-06-04,177,9
26162,62,2026-06-04,165,12
26163,63,2026-06-04,273,15
26164,64,2026-06-04,152,6
26165,65,2026-06-04,209,10
26166,66,2026-06-04,151,9
26167,67,2026-06-04,201,12
26168,68,2026-06-04,79,3
26169,69,2026-06-04,206,11
26170,70,2026-06-04,95,5
26171,71,2026-06-04,199,11
26172,72,2026-06-04,249,15
26173,73,2026-06-04,202,14
26174,74,2026-06-04,155,11
26175,75,2026-06-04,164,9
26176,76,2026-06-04,150,9
26177,77,2026-06-04,92,2
26178,78,2026-06-04,145,5
26179,79,2026-06-04,138,8
26180,80,2026-06-04,236,13
26181,81,2026-06-04,153,11
26182,82,2026-06-04,155,8
26183,83,2026-06-04,200,12
26184,84,2026-06-04,170,7
26185,85,2026-06-04,203,16
26186,86,2026-06-04,135,9
26187,87,2026-06-04,153,8
26188,88,2026-06-04,290,17
26189,89,2026-06-04,287,16
26190,90,2026-06-04,199,13
26191,91,2026-06-04,141,12
26192,92,2026-06-04,416,25
26193,93,2026-06-04,224,10
26194,94,2026-06-04,168,11
26195,95,2026-06-04,209,13
26196,96,2026-06-04,142,7
26197,97,2026-06-04,178,6
26198,98,2026-06-04,184,13
26199,99,2026-06-04,137,6
26200,100,2026-06-04,198,16
26201,1,2026-06-05,158,11
26202,2,2026-06-05,160,5
26203,3,2026-06-05,194,13
26204,4,2026-06-05,256,15
26205,5,2026-06-05,227,17
26206,6,2026-06-05,246,13
26207,7,2026-06-05,298,16
26208,8,2026-06-05,268,17
26209,9,2026-06-05,196,12
26210,10,2026-06-05,151,9
26211,11,2026-06-05,187,9
26212,12,2026-06-05,221,9
26213,13,2026-06-05,129,4
26214,14,2026-06-05,177,10
26215,15,2026-06-05,175,5
26216,16,2026-06-05,201,11
26217,17,2026-06-05,227,14
26218,18,2026-06-05,183,9
26219,19,2026-06-05,163,9
26220,20,2026-06-05,103,11
26221,21,2026-06-05,123,7
26222,22,2026-06-05,209,12
26223,23,2026-06-05,117,5
26224,24,2026-06-05,200,10
26225,25,2026-06-05,152,11
26226,26,2026-06-05,218,12
26227,27,2026-06-05,151,8
26228,28,2026-06-05,129,9
26229,29,2026-06-05,180,9
26230,30,2026-06-05,170,8
26231,31,2026-06-05,158,7
26232,32,2026-06-05,151,6
26233,33,2026-06-05,145,8
26234,34,2026-06-05,107,4
26235,35,2026-06-05,119,10
26236,36,2026-06-05,251,15
26237,37,2026-06-05,214,14
26238,38,2026-06-05,161,12
26239,39,2026-06-05,168,8
26240,40,2026-06-05,141,4
26241,41,2026-06-05,142,8
26242,42,2026-06-05,205,11
26243,43,2026-06-05,163,11
26244,44,2026-06-05,107,4
26245,45,2026-06-05,177,9
26246,46,2026-06-05,181,12
26247,47,2026-06-05,176,6
26248,48,2026-06-05,137,11
26249,49,2026-06-05,170,11
26250,50,2026-06-05,157,8
26251,51,2026-06-05,206,10
26252,52,2026-06-05,228,12
26253,53,2026-06-05,129,10
26254,54,2026-06-05,148,4
26255,55,2026-06-05,145,8
26256,56,2026-06-05,197,13
26257,57,2026-06-05,114,9
26258,58,2026-06-05,187,13
26259,59,2026-06-05,161,10
26260,60,2026-06-05,160,9
26261,61,2026-06-05,178,14
26262,62,2026-06-05,160,11
26263,63,2026-06-05,267,20
26264,64,2026-06-05,157,10
26265,65,2026-06-05,204,14
26266,66,2026-06-05,143,9
26267,67,2026-06-05,236,16
26268,68,2026-06-05,77,1
26269,69,2026-06-05,197,15
26270,70,2026-06-05,106,4
26271,71,2026-06-05,155,6
26272,72,2026-06-05,213,14
26273,73,2026-06-05,213,15
26274,74,2026-06-05,155,9
26275,75,2026-06-05,174,10
26276,76,2026-06-05,145,6
26277,77,2026-06-05,95,6
26278,78,2026-06-05,148,8
26279,79,2026-06-05,137,7
26280,80,2026-06-05,236,11
26281,81,2026-06-05,153,6
26282,82,2026-06-05,163,11
26283,83,2026-06-05,221,11
26284,84,2026-06-05,183,13
26285,85,2026-06-05,197,11
26286,86,2026-06-05,120,7
26287,87,2026-06-05,142,10
26288,88,2026-06-05,287,14
26289,89,2026-06-05,256,17
26290,90,2026-06-05,175,8
26291,91,2026-06-05,166,13
26292,92,2026-06-05,368,21
26293,93,2026-06-05,203,11
26294,94,2026-06-05,169,9
26295,95,2026-06-05,226,12
26296,96,2026-06-05,136,9
26297,97,2026-06-05,194,8
26298,98,2026-06-05,200,13
26299,99,2026-06-05,166,10
26300,100,2026-06-05,181,12
26301,1,2026-06-06,137,10
26302,2,2026-06-06,171,7
26303,3,2026-06-06,257,14
26304,4,2026-06-06,261,15
26305,5,2026-06-06,235,15
26306,6,2026-06-06,260,17
26307,7,2026-06-06,334,18
26308,8,2026-06-06,262,15
26309,9,2026-06-06,181,9
26310,10,2026-06-06,133,12
26311,11,2026-06-06,203,15
26312,12,2026-06-06,206,13
26313,13,2026-06-06,135,8
26314,14,2026-06-06,175,11
26315,15,2026-06-06,152,9
26316,16,2026-06-06,178,11
26317,17,2026-06-06,253,12
26318,18,2026-06-06,186,9
26319,19,2026-06-06,150,6
26320,20,2026-06-06,106,6
26321,21,2026-06-06,115,5
26322,22,2026-06-06,213,13
26323,23,2026-06-06,143,10
26324,24,2026-06-06,209,15
26325,25,2026-06-06,143,9
26326,26,2026-06-06,211,12
26327,27,2026-06-06,170,9
26328,28,2026-06-06,113,9
26329,29,2026-06-06,183,10
26330,30,2026-06-06,179,9
26331,31,2026-06-06,136,9
26332,32,2026-06-06,166,7
26333,33,2026-06-06,157,5
26334,34,2026-06-06,107,6
26335,35,2026-06-06,108,5
26336,36,2026-06-06,247,10
26337,37,2026-06-06,239,15
26338,38,2026-06-06,130,7
26339,39,2026-06-06,144,3
26340,40,2026-06-06,132,10
26341,41,2026-06-06,160,8
26342,42,2026-06-06,195,12
26343,43,2026-06-06,140,4
26344,44,2026-06-06,112,10
26345,45,2026-06-06,219,15
26346,46,2026-06-06,199,10
26347,47,2026-06-06,167,12
26348,48,2026-06-06,140,10
26349,49,2026-06-06,158,10
26350,50,2026-06-06,182,11
26351,51,2026-06-06,188,6
26352,52,2026-06-06,223,13
26353,53,2026-06-06,113,6
26354,54,2026-06-06,117,7
26355,55,2026-06-06,163,8
26356,56,2026-06-06,212,12
26357,57,2026-06-06,118,7
26358,58,2026-06-06,178,10
26359,59,2026-06-06,178,10
26360,60,2026-06-06,153,6
26361,61,2026-06-06,197,12
26362,62,2026-06-06,151,6
26363,63,2026-06-06,277,15
26364,64,2026-06-06,169,12
26365,65,2026-06-06,186,14
26366,66,2026-06-06,161,11
26367,67,2026-06-06,188,9
26368,68,2026-06-06,88,8
26369,69,2026-06-06,214,10
26370,70,2026-06-06,93,6
26371,71,2026-06-06,184,8
26372,72,2026-06-06,188,13
26373,73,2026-06-06,173,7
26374,74,2026-06-06,151,8
26375,75,2026-06-06,179,12
26376,76,2026-06-06,188,10
26377,77,2026-06-06,92,6
26378,78,2026-06-06,158,9
26379,79,2026-06-06,113,8
26380,80,2026-06-06,242,14
26381,81,2026-06-06,165,9
26382,82,2026-06-06,157,8
26383,83,2026-06-06,204,9
26384,84,2026-06-06,194,7
26385,85,2026-06-06,200,14
26386,86,2026-06-06,138,8
26387,87,2026-06-06,163,10
26388,88,2026-06-06,280,14
26389,89,2026-06-06,487,28
26390,90,2026-06-06,188,12
26391,91,2026-06-06,131,8
26392,92,2026-06-06,392,20
26393,93,2026-06-06,226,14
26394,94,2026-06-06,175,11
26395,95,2026-06-06,235,13
26396,96,2026-06-06,136,8
26397,97,2026-06-06,175,9
26398,98,2026-06-06,206,10
26399,99,2026-06-06,174,8
26400,100,2026-06-06,188,8
26401,1,2026-06-07,83,7
26402,2,2026-06-07,89,4
26403,3,2026-06-07,94,8
26404,4,2026-06-07,140,7
26405,5,2026-06-07,156,7
26406,6,2026-06-07,152,9
26407,7,2026-06-07,149,6
26408,8,2026-06-07,144,7
26409,9,2026-06-07,101,5
26410,10,2026-06-07,87,6
26411,11,2026-06-07,134,7
26412,12,2026-06-07,134,5
26413,13,2026-06-07,94,5
26414,14,2026-06-07,76,7
26415,15,2026-06-07,89,2
26416,16,2026-06-07,111,7
26417,17,2026-06-07,126,8
26418,18,2026-06-07,103,4
26419,19,2026-06-07,65,6
26420,20,2026-06-07,69,4
26421,21,2026-06-07,65,3
26422,22,2026-06-07,117,7
26423,23,2026-06-07,76,4
26424,24,2026-06-07,130,9
26425,25,2026-06-07,82,6
26426,26,2026-06-07,127,6
26427,27,2026-06-07,81,5
26428,28,2026-06-07,77,4
26429,29,2026-06-07,119,9
26430,30,2026-06-07,108,4
26431,31,2026-06-07,73,5
26432,32,2026-06-07,102,7
26433,33,2026-06-07,73,0
26434,34,2026-06-07,69,2
26435,35,2026-06-07,69,4
26436,36,2026-06-07,134,6
26437,37,2026-06-07,119,6
26438,38,2026-06-07,98,3
26439,39,2026-06-07,87,3
26440,40,2026-06-07,74,6
26441,41,2026-06-07,90,5
26442,42,2026-06-07,136,10
26443,43,2026-06-07,75,6
26444,44,2026-06-07,59,0
26445,45,2026-06-07,111,7
26446,46,2026-06-07,96,7
26447,47,2026-06-07,104,7
26448,48,2026-06-07,46,3
26449,49,2026-06-07,82,8
26450,50,2026-06-07,123,8
26451,51,2026-06-07,113,7
26452,52,2026-06-07,139,3
26453,53,2026-06-07,80,4
26454,54,2026-06-07,87,5
26455,55,2026-06-07,101,6
26456,56,2026-06-07,110,6
26457,57,2026-06-07,85,3
26458,58,2026-06-07,117,10
26459,59,2026-06-07,67,7
26460,60,2026-06-07,130,7
26461,61,2026-06-07,123,7
26462,62,2026-06-07,79,5
26463,63,2026-06-07,147,8
26464,64,2026-06-07,56,3
26465,65,2026-06-07,88,3
26466,66,2026-06-07,77,4
26467,67,2026-06-07,123,8
26468,68,2026-06-07,53,4
26469,69,2026-06-07,137,6
26470,70,2026-06-07,52,1
26471,71,2026-06-07,104,3
26472,72,2026-06-07,155,9
26473,73,2026-06-07,99,7
26474,74,2026-06-07,84,4
26475,75,2026-06-07,123,7
26476,76,2026-06-07,89,5
26477,77,2026-06-07,53,0
26478,78,2026-06-07,96,5
26479,79,2026-06-07,73,3
26480,80,2026-06-07,162,6
26481,81,2026-06-07,96,5
26482,82,2026-06-07,86,0
26483,83,2026-06-07,91,4
26484,84,2026-06-07,90,5
26485,85,2026-06-07,94,9
26486,86,2026-06-07,86,5
26487,87,2026-06-07,79,7
26488,88,2026-06-07,141,5
26489,89,2026-06-07,213,11
26490,90,2026-06-07,102,4
26491,91,2026-06-07,96,6
26492,92,2026-06-07,208,10
26493,93,2026-06-07,91,8
26494,94,2026-06-07,93,3
26495,95,2026-06-07,107,5
26496,96,2026-06-07,76,3
26497,97,2026-06-07,98,7
26498,98,2026-06-07,56,1
26499,99,2026-06-07,124,7
26500,100,2026-06-07,134,10
26501,1,2026-06-08,177,8
26502,2,2026-06-08,200,11
26503,3,2026-06-08,294,18
26504,4,2026-06-08,300,17
26505,5,2026-06-08,264,20
26506,6,2026-06-08,316,18
26507,7,2026-06-08,397,20
26508,8,2026-06-08,308,19
26509,9,2026-06-08,268,16
26510,10,2026-06-08,181,11
26511,11,2026-06-08,259,19
26512,12,2026-06-08,266,13
26513,13,2026-06-08,188,8
26514,14,2026-06-08,259,13
26515,15,2026-06-08,209,12
26516,16,2026-06-08,318,18
26517,17,2026-06-08,289,16
26518,18,2026-06-08,245,15
26519,19,2026-06-08,208,13
26520,20,2026-06-08,150,9
26521,21,2026-06-08,154,10
26522,22,2026-06-08,263,15
26523,23,2026-06-08,162,10
26524,24,2026-06-08,275,19
26525,25,2026-06-08,166,10
26526,26,2026-06-08,288,15
26527,27,2026-06-08,169,11
26528,28,2026-06-08,150,9
26529,29,2026-06-08,240,13
26530,30,2026-06-08,206,14
26531,31,2026-06-08,178,10
26532,32,2026-06-08,183,11
26533,33,2026-06-08,185,10
26534,34,2026-06-08,145,8
26535,35,2026-06-08,166,11
26536,36,2026-06-08,345,20
26537,37,2026-06-08,279,16
26538,38,2026-06-08,225,17
26539,39,2026-06-08,197,12
26540,40,2026-06-08,188,9
26541,41,2026-06-08,173,11
26542,42,2026-06-08,273,15
26543,43,2026-06-08,184,7
26544,44,2026-06-08,144,6
26545,45,2026-06-08,249,11
26546,46,2026-06-08,268,18
26547,47,2026-06-08,183,11
26548,48,2026-06-08,182,11
26549,49,2026-06-08,192,12
26550,50,2026-06-08,277,15
26551,51,2026-06-08,239,11
26552,52,2026-06-08,323,17
26553,53,2026-06-08,167,11
26554,54,2026-06-08,188,11
26555,55,2026-06-08,217,12
26556,56,2026-06-08,279,17
26557,57,2026-06-08,145,10
26558,58,2026-06-08,240,11
26559,59,2026-06-08,219,14
26560,60,2026-06-08,226,15
26561,61,2026-06-08,226,16
26562,62,2026-06-08,218,10
26563,63,2026-06-08,343,16
26564,64,2026-06-08,190,9
26565,65,2026-06-08,260,15
26566,66,2026-06-08,207,10
26567,67,2026-06-08,294,20
26568,68,2026-06-08,117,9
26569,69,2026-06-08,255,17
26570,70,2026-06-08,137,8
26571,71,2026-06-08,229,12
26572,72,2026-06-08,302,19
26573,73,2026-06-08,267,17
26574,74,2026-06-08,177,12
26575,75,2026-06-08,236,13
26576,76,2026-06-08,192,11
26577,77,2026-06-08,151,9
26578,78,2026-06-08,189,8
26579,79,2026-06-08,165,9
26580,80,2026-06-08,343,23
26581,81,2026-06-08,185,12
26582,82,2026-06-08,205,12
26583,83,2026-06-08,247,14
26584,84,2026-06-08,242,13
26585,85,2026-06-08,265,16
26586,86,2026-06-08,180,10
26587,87,2026-06-08,208,16
26588,88,2026-06-08,212,14
26589,89,2026-06-08,613,37
26590,90,2026-06-08,223,12
26591,91,2026-06-08,209,15
26592,92,2026-06-08,566,33
26593,93,2026-06-08,259,17
26594,94,2026-06-08,240,12
26595,95,2026-06-08,286,19
26596,96,2026-06-08,174,11
26597,97,2026-06-08,218,12
26598,98,2026-06-08,255,15
26599,99,2026-06-08,198,14
26600,100,2026-06-08,250,16
26601,1,2026-06-09,173,10
26602,2,2026-06-09,180,12
26603,3,2026-06-09,217,11
26604,4,2026-06-09,296,19
26605,5,2026-06-09,237,17
26606,6,2026-06-09,271,16
26607,7,2026-06-09,298,16
26608,8,2026-06-09,298,15
26609,9,2026-06-09,209,11
26610,10,2026-06-09,176,9
26611,11,2026-06-09,224,12
26612,12,2026-06-09,248,16
26613,13,2026-06-09,157,12
26614,14,2026-06-09,221,14
26615,15,2026-06-09,181,11
26616,16,2026-06-09,270,16
26617,17,2026-06-09,266,16
26618,18,2026-06-09,174,6
26619,19,2026-06-09,174,8
26620,20,2026-06-09,117,3
26621,21,2026-06-09,157,11
26622,22,2026-06-09,214,12
26623,23,2026-06-09,158,7
26624,24,2026-06-09,228,15
26625,25,2026-06-09,130,6
26626,26,2026-06-09,245,14
26627,27,2026-06-09,169,8
26628,28,2026-06-09,139,6
26629,29,2026-06-09,228,12
26630,30,2026-06-09,207,15
26631,31,2026-06-09,166,4
26632,32,2026-06-09,171,7
26633,33,2026-06-09,170,9
26634,34,2026-06-09,117,9
26635,35,2026-06-09,145,8
26636,36,2026-06-09,335,20
26637,37,2026-06-09,227,14
26638,38,2026-06-09,206,13
26639,39,2026-06-09,167,7
26640,40,2026-06-09,145,4
26641,41,2026-06-09,153,9
26642,42,2026-06-09,227,14
26643,43,2026-06-09,207,14
26644,44,2026-06-09,123,3
26645,45,2026-06-09,196,12
26646,46,2026-06-09,195,12
26647,47,2026-06-09,190,15
26648,48,2026-06-09,154,9
26649,49,2026-06-09,152,9
26650,50,2026-06-09,209,14
26651,51,2026-06-09,190,11
26652,52,2026-06-09,152,9
26653,53,2026-06-09,144,4
26654,54,2026-06-09,158,8
26655,55,2026-06-09,181,12
26656,56,2026-06-09,240,12
26657,57,2026-06-09,157,10
26658,58,2026-06-09,222,15
26659,59,2026-06-09,181,11
26660,60,2026-06-09,174,8
26661,61,2026-06-09,221,14
26662,62,2026-06-09,189,10
26663,63,2026-06-09,264,16
26664,64,2026-06-09,159,7
26665,65,2026-06-09,226,12
26666,66,2026-06-09,192,11
26667,67,2026-06-09,231,14
26668,68,2026-06-09,90,1
26669,69,2026-06-09,248,9
26670,70,2026-06-09,116,10
26671,71,2026-06-09,242,13
26672,72,2026-06-09,287,16
26673,73,2026-06-09,213,11
26674,74,2026-06-09,154,5
26675,75,2026-06-09,188,12
26676,76,2026-06-09,163,8
26677,77,2026-06-09,121,9
26678,78,2026-06-09,171,10
26679,79,2026-06-09,163,8
26680,80,2026-06-09,287,15
26681,81,2026-06-09,313,18
26682,82,2026-06-09,178,14
26683,83,2026-06-09,224,11
26684,84,2026-06-09,195,11
26685,85,2026-06-09,236,12
26686,86,2026-06-09,173,11
26687,87,2026-06-09,183,11
26688,88,2026-06-09,201,10
26689,89,2026-06-09,489,32
26690,90,2026-06-09,205,11
26691,91,2026-06-09,171,6
26692,92,2026-06-09,371,19
26693,93,2026-06-09,228,11
26694,94,2026-06-09,190,12
26695,95,2026-06-09,249,15
26696,96,2026-06-09,158,8
26697,97,2026-06-09,201,9
26698,98,2026-06-09,187,11
26699,99,2026-06-09,183,8
26700,100,2026-06-09,233,13
26701,1,2026-06-10,172,11
26702,2,2026-06-10,180,12
26703,3,2026-06-10,188,14
26704,4,2026-06-10,338,21
26705,5,2026-06-10,245,17
26706,6,2026-06-10,287,17
26707,7,2026-06-10,377,22
26708,8,2026-06-10,279,15
26709,9,2026-06-10,209,11
26710,10,2026-06-10,147,6
26711,11,2026-06-10,196,10
26712,12,2026-06-10,241,13
26713,13,2026-06-10,170,11
26714,14,2026-06-10,236,12
26715,15,2026-06-10,203,8
26716,16,2026-06-10,248,15
26717,17,2026-06-10,252,18
26718,18,2026-06-10,192,11
26719,19,2026-06-10,183,14
26720,20,2026-06-10,122,8
26721,21,2026-06-10,150,11
26722,22,2026-06-10,217,11
26723,23,2026-06-10,155,8
26724,24,2026-06-10,232,14
26725,25,2026-06-10,167,11
26726,26,2026-06-10,264,14
26727,27,2026-06-10,191,6
26728,28,2026-06-10,153,11
26729,29,2026-06-10,220,14
26730,30,2026-06-10,188,10
26731,31,2026-06-10,146,7
26732,32,2026-06-10,191,12
26733,33,2026-06-10,148,12
26734,34,2026-06-10,120,6
26735,35,2026-06-10,138,10
26736,36,2026-06-10,296,18
26737,37,2026-06-10,214,16
26738,38,2026-06-10,178,13
26739,39,2026-06-10,180,9
26740,40,2026-06-10,156,11
26741,41,2026-06-10,173,10
26742,42,2026-06-10,238,13
26743,43,2026-06-10,213,13
26744,44,2026-06-10,128,6
26745,45,2026-06-10,213,14
26746,46,2026-06-10,203,17
26747,47,2026-06-10,205,12
26748,48,2026-06-10,150,11
26749,49,2026-06-10,160,10
26750,50,2026-06-10,229,11
26751,51,2026-06-10,269,17
26752,52,2026-06-10,155,8
26753,53,2026-06-10,124,9
26754,54,2026-06-10,143,9
26755,55,2026-06-10,174,7
26756,56,2026-06-10,213,10
26757,57,2026-06-10,132,6
26758,58,2026-06-10,199,8
26759,59,2026-06-10,181,10
26760,60,2026-06-10,178,8
26761,61,2026-06-10,204,8
26762,62,2026-06-10,195,11
26763,63,2026-06-10,269,17
26764,64,2026-06-10,156,11
26765,65,2026-06-10,271,17
26766,66,2026-06-10,178,15
26767,67,2026-06-10,219,12
26768,68,2026-06-10,88,9
26769,69,2026-06-10,235,16
26770,70,2026-06-10,119,7
26771,71,2026-06-10,205,12
26772,72,2026-06-10,273,16
26773,73,2026-06-10,240,18
26774,74,2026-06-10,174,11
26775,75,2026-06-10,216,13
26776,76,2026-06-10,197,10
26777,77,2026-06-10,120,5
26778,78,2026-06-10,179,13
26779,79,2026-06-10,146,11
26780,80,2026-06-10,317,18
26781,81,2026-06-10,298,16
26782,82,2026-06-10,197,14
26783,83,2026-06-10,236,13
26784,84,2026-06-10,209,12
26785,85,2026-06-10,201,12
26786,86,2026-06-10,166,9
26787,87,2026-06-10,166,11
26788,88,2026-06-10,181,9
26789,89,2026-06-10,525,31
26790,90,2026-06-10,221,14
26791,91,2026-06-10,190,7
26792,92,2026-06-10,460,25
26793,93,2026-06-10,233,11
26794,94,2026-06-10,207,14
26795,95,2026-06-10,253,14
26796,96,2026-06-10,172,8
26797,97,2026-06-10,183,13
26798,98,2026-06-10,221,10
26799,99,2026-06-10,176,15
26800,100,2026-06-10,244,19
26801,1,2026-06-11,162,10
26802,2,2026-06-11,162,9
26803,3,2026-06-11,226,13
26804,4,2026-06-11,254,14
26805,5,2026-06-11,232,14
26806,6,2026-06-11,255,16
26807,7,2026-06-11,285,12
26808,8,2026-06-11,273,15
26809,9,2026-06-11,211,12
26810,10,2026-06-11,131,5
26811,11,2026-06-11,184,11
26812,12,2026-06-11,203,13
26813,13,2026-06-11,155,10
26814,14,2026-06-11,171,5
26815,15,2026-06-11,156,7
26816,16,2026-06-11,217,14
26817,17,2026-06-11,372,19
26818,18,2026-06-11,180,10
26819,19,2026-06-11,145,12
26820,20,2026-06-11,114,5
26821,21,2026-06-11,133,7
26822,22,2026-06-11,217,10
26823,23,2026-06-11,142,6
26824,24,2026-06-11,185,12
26825,25,2026-06-11,133,7
26826,26,2026-06-11,223,11
26827,27,2026-06-11,169,13
26828,28,2026-06-11,133,9
26829,29,2026-06-11,169,9
26830,30,2026-06-11,173,11
26831,31,2026-06-11,144,10
26832,32,2026-06-11,148,9
26833,33,2026-06-11,139,6
26834,34,2026-06-11,92,5
26835,35,2026-06-11,109,3
26836,36,2026-06-11,291,16
26837,37,2026-06-11,207,10
26838,38,2026-06-11,149,10
26839,39,2026-06-11,155,7
26840,40,2026-06-11,158,4
26841,41,2026-06-11,143,10
26842,42,2026-06-11,209,13
26843,43,2026-06-11,146,7
26844,44,2026-06-11,102,8
26845,45,2026-06-11,205,7
26846,46,2026-06-11,189,11
26847,47,2026-06-11,160,10
26848,48,2026-06-11,127,7
26849,49,2026-06-11,154,10
26850,50,2026-06-11,174,11
26851,51,2026-06-11,175,11
26852,52,2026-06-11,149,9
26853,53,2026-06-11,110,5
26854,54,2026-06-11,128,4
26855,55,2026-06-11,150,7
26856,56,2026-06-11,208,14
26857,57,2026-06-11,115,8
26858,58,2026-06-11,187,13
26859,59,2026-06-11,170,9
26860,60,2026-06-11,157,13
26861,61,2026-06-11,197,14
26862,62,2026-06-11,173,13
26863,63,2026-06-11,267,12
26864,64,2026-06-11,150,8
26865,65,2026-06-11,250,16
26866,66,2026-06-11,141,7
26867,67,2026-06-11,212,11
26868,68,2026-06-11,86,3
26869,69,2026-06-11,216,13
26870,70,2026-06-11,100,2
26871,71,2026-06-11,193,11
26872,72,2026-06-11,214,16
26873,73,2026-06-11,219,12
26874,74,2026-06-11,154,9
26875,75,2026-06-11,158,11
26876,76,2026-06-11,163,11
26877,77,2026-06-11,111,5
26878,78,2026-06-11,138,10
26879,79,2026-06-11,113,2
26880,80,2026-06-11,250,13
26881,81,2026-06-11,283,18
26882,82,2026-06-11,171,10
26883,83,2026-06-11,221,15
26884,84,2026-06-11,197,10
26885,85,2026-06-11,193,13
26886,86,2026-06-11,161,7
26887,87,2026-06-11,153,10
26888,88,2026-06-11,162,8
26889,89,2026-06-11,200,11
26890,90,2026-06-11,170,9
26891,91,2026-06-11,167,12
26892,92,2026-06-11,320,16
26893,93,2026-06-11,208,14
26894,94,2026-06-11,171,10
26895,95,2026-06-11,202,9
26896,96,2026-06-11,147,8
26897,97,2026-06-11,193,12
26898,98,2026-06-11,198,16
26899,99,2026-06-11,158,11
26900,100,2026-06-11,190,10
26901,1,2026-06-12,155,11
26902,2,2026-06-12,169,10
26903,3,2026-06-12,216,15
26904,4,2026-06-12,259,15
26905,5,2026-06-12,201,12
26906,6,2026-06-12,263,14
26907,7,2026-06-12,319,18
26908,8,2026-06-12,249,18
26909,9,2026-06-12,313,18
26910,10,2026-06-12,149,8
26911,11,2026-06-12,193,12
26912,12,2026-06-12,205,8
26913,13,2026-06-12,144,6
26914,14,2026-06-12,189,10
26915,15,2026-06-12,162,6
26916,16,2026-06-12,240,12
26917,17,2026-06-12,353,18
26918,18,2026-06-12,196,10
26919,19,2026-06-12,122,7
26920,20,2026-06-12,111,5
26921,21,2026-06-12,118,9
26922,22,2026-06-12,161,5
26923,23,2026-06-12,128,5
26924,24,2026-06-12,223,13
26925,25,2026-06-12,145,7
26926,26,2026-06-12,240,15
26927,27,2026-06-12,180,7
26928,28,2026-06-12,131,9
26929,29,2026-06-12,225,8
26930,30,2026-06-12,167,11
26931,31,2026-06-12,120,7
26932,32,2026-06-12,157,10
26933,33,2026-06-12,158,7
26934,34,2026-06-12,114,5
26935,35,2026-06-12,121,6
26936,36,2026-06-12,322,14
26937,37,2026-06-12,245,15
26938,38,2026-06-12,152,10
26939,39,2026-06-12,162,6
